"Age_","Income","Experience","Married.Single","House_Ownership","Car_Ownership","CITY","STATE","CURRENT_JOB_YRS","CURRENT_HOUSE_YRS","Risk_Flag","Profession"
59,6751385,9,"single","rented","no","Uluberia","West_Bengal",9,12,0,"Civil_engineer"
41,4065331,14,"single","rented","no","Pune","Maharashtra",9,14,0,"Civil_engineer"
55,1678997,20,"single","rented","no","Uluberia","West_Bengal",12,13,1,"Civil_engineer"
55,6105581,14,"single","rented","no","Bareilly","Uttar_Pradesh",3,13,0,"Civil_engineer"
53,4804143,16,"single","rented","yes","Bhatpara","West_Bengal",8,11,0,"Civil_engineer"
52,2737450,14,"single","rented","yes","Mira-Bhayandar","Maharashtra",14,13,0,"Civil_engineer"
68,7736608,18,"single","rented","yes","Kota[6]","Rajasthan",3,13,0,"Civil_engineer"
69,7552268,6,"single","rented","no","Berhampore","West_Bengal",5,10,1,"Civil_engineer"
66,6497883,15,"single","rented","no","Nanded","Maharashtra",9,11,0,"Civil_engineer"
79,8497267,6,"single","rented","no","Madanapalle","Andhra_Pradesh",6,12,1,"Civil_engineer"
38,7985754,8,"single","rented","no","Tirunelveli","Tamil_Nadu",6,14,0,"Civil_engineer"
56,1255635,10,"single","rented","no","Raurkela_Industrial_Township","Odisha",10,14,0,"Civil_engineer"
32,8485097,18,"single","owned","no","Gwalior","Madhya_Pradesh",11,14,0,"Civil_engineer"
14,4277458,8,"single","rented","no","Kumbakonam","Tamil_Nadu",8,11,0,"Civil_engineer"
38,2740278,4,"single","rented","no","Thane","Maharashtra",4,10,0,"Civil_engineer"
37,7231280,0,"single","rented","yes","Bareilly","Uttar_Pradesh",0,10,0,"Civil_engineer"
56,9758182,9,"single","rented","no","Chennai","Tamil_Nadu",7,11,0,"Civil_engineer"
43,2707807,12,"single","rented","no","Ambarnath","Maharashtra",4,13,0,"Civil_engineer"
58,9979065,8,"single","rented","yes","Parbhani","Maharashtra",8,13,0,"Civil_engineer"
56,8692332,3,"single","rented","no","Warangal[11][12]","Telangana",3,13,0,"Civil_engineer"
55,9758182,9,"single","rented","no","Chennai","Tamil_Nadu",7,11,0,"Civil_engineer"
32,1382869,8,"single","rented","no","Rajahmundry[19][20]","Andhra_Pradesh",8,12,0,"Civil_engineer"
62,5653642,3,"single","rented","no","Mumbai","Maharashtra",3,11,0,"Civil_engineer"
44,7231280,0,"single","rented","yes","Bareilly","Uttar_Pradesh",0,10,0,"Civil_engineer"
39,6474681,6,"single","rented","no","Mumbai","Maharashtra",6,10,0,"Civil_engineer"
44,3727264,15,"single","owned","no","Kirari_Suleman_Nagar","Delhi",10,10,0,"Civil_engineer"
33,7736608,18,"single","rented","yes","Kota[6]","Rajasthan",3,13,0,"Civil_engineer"
47,5062611,12,"single","rented","no","Anantapuram[24]","Andhra_Pradesh",3,11,0,"Civil_engineer"
25,1139981,12,"single","rented","no","Ambattur","Tamil_Nadu",12,12,1,"Civil_engineer"
26,9275320,12,"single","rented","no","Bhiwandi","Maharashtra",3,13,1,"Civil_engineer"
30,4065331,14,"single","rented","no","Pune","Maharashtra",9,14,0,"Civil_engineer"
42,7552268,6,"single","rented","no","Berhampore","West_Bengal",5,10,0,"Civil_engineer"
37,8785845,8,"single","rented","no","Jodhpur","Rajasthan",6,14,0,"Civil_engineer"
43,1815884,19,"single","rented","yes","Pune","Maharashtra",9,10,0,"Civil_engineer"
64,1737928,8,"single","rented","no","Suryapet","Telangana",8,10,0,"Civil_engineer"
38,64404,18,"married","rented","no","Machilipatnam","Andhra_Pradesh",3,14,0,"Civil_engineer"
30,4065331,14,"single","rented","no","Pune","Maharashtra",9,14,0,"Civil_engineer"
48,1255635,10,"single","rented","no","Raurkela_Industrial_Township","Odisha",10,14,0,"Civil_engineer"
74,2585890,2,"single","rented","no","Jodhpur","Rajasthan",2,14,0,"Civil_engineer"
92,520254,3,"single","rented","no","Vellore","Tamil_Nadu",3,10,0,"Civil_engineer"
47,3662229,0,"single","rented","no","Buxar[37]","Bihar",0,14,0,"Civil_engineer"
38,4005758,11,"single","rented","yes","Pondicherry","Puducherry",7,12,0,"Civil_engineer"
41,4314402,12,"single","rented","no","Guntakal","Andhra_Pradesh",11,12,0,"Civil_engineer"
72,1086347,10,"single","rented","yes","Eluru[25]","Andhra_Pradesh",10,10,0,"Civil_engineer"
41,5323322,13,"single","rented","no","Bangalore","Karnataka",13,10,0,"Civil_engineer"
51,9758182,9,"single","rented","no","Chennai","Tamil_Nadu",7,11,0,"Civil_engineer"
68,6889369,9,"single","rented","no","Jaunpur","Uttar_Pradesh",4,12,0,"Civil_engineer"
61,2585890,2,"single","rented","no","Jodhpur","Rajasthan",2,14,0,"Civil_engineer"
45,6161265,8,"single","rented","yes","Malda","West_Bengal",4,10,0,"Civil_engineer"
31,4039406,15,"married","rented","no","Machilipatnam","Andhra_Pradesh",5,10,0,"Civil_engineer"
39,5687470,13,"married","rented","yes","Khora,_Ghaziabad","Uttar_Pradesh",13,14,0,"Civil_engineer"
46,954408,8,"single","rented","yes","Proddatur","Andhra_Pradesh",8,13,0,"Civil_engineer"
73,1815884,19,"single","rented","yes","Pune","Maharashtra",9,10,0,"Civil_engineer"
49,2309662,12,"single","owned","no","Bilaspur","Chhattisgarh",10,11,0,"Civil_engineer"
67,5098333,0,"single","rented","yes","Phagwara","Punjab",0,11,0,"Civil_engineer"
57,5687470,13,"married","rented","yes","Khora,_Ghaziabad","Uttar_Pradesh",13,14,0,"Civil_engineer"
57,7736608,18,"single","rented","yes","Kota[6]","Rajasthan",3,13,0,"Civil_engineer"
47,5041519,18,"married","rented","no","Jodhpur","Rajasthan",10,13,0,"Civil_engineer"
52,520254,3,"single","rented","no","Vellore","Tamil_Nadu",3,10,0,"Civil_engineer"
36,6198507,14,"single","rented","no","Surendranagar_Dudhrej","Gujarat",12,13,0,"Civil_engineer"
49,6161265,8,"single","rented","yes","Malda","West_Bengal",4,10,0,"Civil_engineer"
52,1769969,3,"single","rented","yes","Davanagere","Karnataka",3,11,0,"Civil_engineer"
56,2412895,13,"single","rented","no","Anand","Gujarat",4,13,0,"Civil_engineer"
48,6894008,3,"married","rented","no","Aizawl","Mizoram",3,12,1,"Civil_engineer"
46,64404,18,"married","rented","no","Machilipatnam","Andhra_Pradesh",3,14,0,"Civil_engineer"
41,8574834,12,"married","rented","no","Bahraich","Uttar_Pradesh",12,11,0,"Civil_engineer"
41,4246856,0,"single","rented","yes","Ahmedabad","Gujarat",0,10,1,"Civil_engineer"
50,520254,3,"single","rented","no","Vellore","Tamil_Nadu",3,10,0,"Civil_engineer"
60,2603139,3,"married","rented","no","Aizawl","Mizoram",3,11,0,"Civil_engineer"
55,6130465,16,"single","rented","no","Sonipat","Haryana",3,11,0,"Civil_engineer"
70,7840891,9,"married","rented","yes","Silchar","Assam",6,14,0,"Civil_engineer"
39,2707807,12,"single","rented","no","Ambarnath","Maharashtra",4,13,0,"Civil_engineer"
16,6161265,8,"single","rented","yes","Malda","West_Bengal",4,10,0,"Civil_engineer"
49,6889369,9,"single","rented","no","Jaunpur","Uttar_Pradesh",4,12,0,"Civil_engineer"
62,1591909,17,"married","rented","no","Ballia","Uttar_Pradesh",4,12,0,"Civil_engineer"
35,8553255,12,"single","norent_noown","no","Bally","West_Bengal",12,10,0,"Civil_engineer"
47,8485097,18,"single","owned","no","Gwalior","Madhya_Pradesh",11,14,0,"Civil_engineer"
62,6653271,11,"single","rented","no","Kochi","Kerala",11,10,0,"Civil_engineer"
58,2412895,13,"single","rented","no","Anand","Gujarat",4,13,0,"Civil_engineer"
23,7645788,17,"single","rented","yes","Pudukkottai","Tamil_Nadu",13,14,0,"Civil_engineer"
53,9275320,12,"single","rented","no","Bhiwandi","Maharashtra",3,13,1,"Civil_engineer"
52,5743908,19,"single","rented","yes","Anand","Gujarat",7,14,0,"Civil_engineer"
37,8856107,20,"single","rented","no","Panchkula","Haryana",8,12,0,"Civil_engineer"
49,4804143,16,"single","rented","yes","Bhatpara","West_Bengal",8,11,0,"Civil_engineer"
47,8485097,18,"single","owned","no","Gwalior","Madhya_Pradesh",11,14,0,"Civil_engineer"
40,8316469,11,"single","rented","no","Imphal","Manipur",5,10,0,"Civil_engineer"
54,1411158,11,"single","owned","yes","Hospet","Karnataka",6,13,0,"Civil_engineer"
62,7985754,8,"single","rented","no","Tirunelveli","Tamil_Nadu",6,14,0,"Civil_engineer"
66,2585890,2,"single","rented","no","Jodhpur","Rajasthan",2,14,0,"Civil_engineer"
41,6198507,14,"single","rented","no","Surendranagar_Dudhrej","Gujarat",12,13,0,"Civil_engineer"
31,1139981,12,"single","rented","no","Ambattur","Tamil_Nadu",12,12,1,"Civil_engineer"
24,6894008,3,"married","rented","no","Aizawl","Mizoram",3,12,1,"Civil_engineer"
38,8785845,8,"single","rented","no","Jodhpur","Rajasthan",6,14,1,"Civil_engineer"
36,5041519,18,"married","rented","no","Jodhpur","Rajasthan",10,13,0,"Civil_engineer"
51,6170682,4,"single","rented","no","Srikakulam","Andhra_Pradesh",4,11,1,"Civil_engineer"
57,361782,16,"single","rented","no","Kochi","Kerala",14,11,1,"Civil_engineer"
5,3676956,13,"single","rented","no","Chinsurah","West_Bengal",13,13,0,"Civil_engineer"
64,2423221,12,"single","rented","no","Sikar","Rajasthan",7,13,0,"Civil_engineer"
61,6931334,18,"single","rented","no","Khora,_Ghaziabad","Uttar_Pradesh",13,12,0,"Civil_engineer"
34,7774716,15,"single","rented","no","Jamalpur[36]","Bihar",4,10,0,"Civil_engineer"
65,9200827,13,"single","rented","no","Patna","Bihar",11,10,0,"Civil_engineer"
54,2878319,0,"single","rented","no","Nagercoil","Tamil_Nadu",0,12,1,"Civil_engineer"
30,6081248,20,"single","rented","yes","Pudukkottai","Tamil_Nadu",14,12,0,"Civil_engineer"
38,2299045,10,"single","rented","yes","Gorakhpur","Uttar_Pradesh",8,13,0,"Civil_engineer"
51,9992141,3,"single","rented","no","Ambala","Haryana",3,13,0,"Civil_engineer"
51,271020,10,"single","owned","no","Srinagar","Jammu_and_Kashmir",10,12,0,"Civil_engineer"
52,8502157,7,"single","rented","no","Durg","Chhattisgarh",6,14,0,"Civil_engineer"
39,3775301,10,"single","rented","yes","Arrah","Bihar",10,11,0,"Civil_engineer"
75,263981,2,"single","rented","no","Nanded","Maharashtra",2,11,0,"Civil_engineer"
70,3359681,2,"single","rented","no","Indore","Madhya_Pradesh",2,14,0,"Civil_engineer"
37,3367540,12,"married","rented","no","Raebareli","Uttar_Pradesh",4,13,0,"Civil_engineer"
47,2820731,17,"single","rented","no","Loni","Uttar_Pradesh",12,14,0,"Civil_engineer"
23,7199546,0,"single","rented","yes","Navi_Mumbai","Maharashtra",0,10,0,"Civil_engineer"
39,7276765,9,"married","rented","no","Bally","West_Bengal",9,14,0,"Civil_engineer"
16,4688921,10,"single","rented","no","Parbhani","Maharashtra",3,11,0,"Civil_engineer"
49,2413822,6,"single","rented","no","Nagpur","Maharashtra",6,11,0,"Civil_engineer"
59,1297563,4,"single","rented","no","Coimbatore","Tamil_Nadu",4,11,0,"Civil_engineer"
79,4639416,6,"single","rented","no","Thrissur","Kerala",5,14,0,"Civil_engineer"
39,5330447,10,"single","rented","yes","Asansol","West_Bengal",10,14,0,"Civil_engineer"
49,2345542,0,"single","owned","no","Hospet","Karnataka",0,14,0,"Civil_engineer"
